,latitude,housing_median_age,total_rooms,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
347,39.13,33.0,2559.0,1.4727,0.0,1.0,0.0,0.0,0.0
348,33.93,36.0,1045.0,3.1979,1.0,0.0,0.0,0.0,0.0
349,38.68,37.0,1252.0,3.0,0.0,1.0,0.0,0.0,0.0
350,33.84,23.0,4412.0,4.54,1.0,0.0,0.0,0.0,0.0
351,37.76,52.0,2680.0,2.5933,0.0,0.0,0.0,1.0,0.0
352,34.48,8.0,1794.0,3.662,0.0,1.0,0.0,0.0,0.0
353,32.97,16.0,3936.0,4.5625,1.0,0.0,0.0,0.0,0.0
354,34.16,44.0,2705.0,3.4286,1.0,0.0,0.0,0.0,0.0
355,33.76,25.0,1759.0,3.6289,1.0,0.0,0.0,0.0,0.0
356,34.65,16.0,2549.0,4.2875,0.0,0.0,0.0,0.0,1.0
357,33.92,23.0,969.0,3.267,1.0,0.0,0.0,0.0,0.0
358,38.63,28.0,1246.0,1.4397,0.0,1.0,0.0,0.0,0.0
359,32.81,28.0,3436.0,4.7679,0.0,0.0,0.0,0.0,1.0
360,34.04,48.0,1353.0,2.4359,1.0,0.0,0.0,0.0,0.0
361,33.93,42.0,1839.0,4.9808,1.0,0.0,0.0,0.0,0.0
362,37.86,18.0,8953.0,10.7372,1.0,0.0,0.0,0.0,0.0
363,32.68,19.0,1469.0,3.5664,0.0,0.0,0.0,0.0,1.0
364,36.59,17.0,5039.0,6.2323,0.0,0.0,0.0,0.0,1.0
365,32.79,23.0,2578.0,3.5484,0.0,0.0,0.0,0.0,1.0
366,37.53,21.0,4280.0,5.7072,0.0,0.0,0.0,1.0,0.0
367,37.9,38.0,226.0,2.9,0.0,1.0,0.0,0.0,0.0
368,34.44,27.0,1251.0,2.8,0.0,0.0,0.0,0.0,1.0
369,38.4,36.0,1860.0,4.1307,1.0,0.0,0.0,0.0,0.0
370,37.94,26.0,3084.0,5.1582,0.0,1.0,0.0,0.0,0.0
371,37.86,52.0,1665.0,1.9946,0.0,0.0,0.0,1.0,0.0
372,33.9,23.0,4487.0,4.2788,0.0,1.0,0.0,0.0,0.0
373,34.11,25.0,4261.0,3.3958,0.0,1.0,0.0,0.0,0.0
374,37.87,52.0,2773.0,1.1859,0.0,0.0,0.0,1.0,0.0
375,33.97,36.0,1759.0,4.6992,1.0,0.0,0.0,0.0,0.0
376,35.2,29.0,1649.0,3.0602,0.0,1.0,0.0,0.0,0.0
377,38.22,35.0,1507.0,2.0284,0.0,1.0,0.0,0.0,0.0
378,33.9,35.0,1651.0,5.6482,1.0,0.0,0.0,0.0,0.0
379,33.82,36.0,1593.0,4.4015,1.0,0.0,0.0,0.0,0.0
380,36.6,5.0,2353.0,2.2863,0.0,1.0,0.0,0.0,0.0
381,39.15,5.0,1922.0,2.0474,0.0,1.0,0.0,0.0,0.0
382,34.05,38.0,3272.0,2.8295,1.0,0.0,0.0,0.0,0.0
383,33.61,16.0,3010.0,4.0221,1.0,0.0,0.0,0.0,0.0
384,34.06,31.0,957.0,2.1383,1.0,0.0,0.0,0.0,0.0
385,37.88,20.0,95.0,2.4444,0.0,0.0,0.0,1.0,0.0
386,37.52,24.0,2328.0,7.7364,0.0,0.0,0.0,0.0,1.0
387,32.7,12.0,3943.0,4.112,0.0,0.0,0.0,0.0,1.0
388,33.96,42.0,1380.0,2.8,1.0,0.0,0.0,0.0,0.0
389,34.04,45.0,1579.0,2.1711,1.0,0.0,0.0,0.0,0.0
390,34.26,38.0,870.0,2.5313,1.0,0.0,0.0,0.0,0.0
391,34.13,47.0,1162.0,4.6528,1.0,0.0,0.0,0.0,0.0
392,33.12,12.0,2453.0,2.4122,1.0,0.0,0.0,0.0,0.0
393,33.88,32.0,1507.0,3.225,1.0,0.0,0.0,0.0,0.0
394,33.98,33.0,1884.0,3.1194,1.0,0.0,0.0,0.0,0.0
395,37.76,52.0,3011.0,5.1039,0.0,0.0,0.0,1.0,0.0
396,33.47,21.0,2208.0,3.5915,1.0,0.0,0.0,0.0,0.0
397,32.84,30.0,2492.0,5.5277,0.0,0.0,0.0,0.0,1.0
398,39.93,23.0,2679.0,2.8812,0.0,1.0,0.0,0.0,0.0
399,33.78,28.0,4380.0,3.9018,1.0,0.0,0.0,0.0,0.0
400,37.67,16.0,568.0,2.1518,0.0,1.0,0.0,0.0,0.0
401,33.88,18.0,2436.0,6.1968,1.0,0.0,0.0,0.0,0.0
402,38.81,45.0,1717.0,3.2425,1.0,0.0,0.0,0.0,0.0
403,34.03,46.0,2312.0,1.6429,1.0,0.0,0.0,0.0,0.0
404,37.63,21.0,1307.0,4.7813,0.0,0.0,0.0,1.0,0.0
405,34.29,50.0,3128.0,2.3669,0.0,0.0,0.0,0.0,1.0
406,34.07,43.0,1970.0,3.2083,0.0,1.0,0.0,0.0,0.0
407,37.78,52.0,2695.0,2.8569,0.0,0.0,0.0,1.0,0.0
408,34.11,38.0,2076.0,5.9175,0.0,1.0,0.0,0.0,0.0
409,37.47,37.0,1403.0,2.8258,0.0,0.0,0.0,1.0,0.0
410,34.47,32.0,3725.0,7.7261,1.0,0.0,0.0,0.0,0.0
411,38.71,13.0,2692.0,4.0,0.0,1.0,0.0,0.0,0.0
412,33.98,31.0,1236.0,3.0938,1.0,0.0,0.0,0.0,0.0
413,36.33,16.0,1006.0,3.2386,0.0,1.0,0.0,0.0,0.0
414,37.69,27.0,2447.0,3.449,0.0,0.0,0.0,0.0,1.0
415,33.93,38.0,694.0,6.0718,1.0,0.0,0.0,0.0,0.0
416,34.03,41.0,1240.0,3.3482,1.0,0.0,0.0,0.0,0.0
417,37.38,15.0,2052.0,5.8686,1.0,0.0,0.0,0.0,0.0
418,34.58,12.0,3851.0,3.0101,0.0,1.0,0.0,0.0,0.0
419,34.36,5.0,4222.0,5.8703,1.0,0.0,0.0,0.0,0.0
420,32.74,35.0,2615.0,4.1339,0.0,0.0,0.0,0.0,1.0
421,37.34,26.0,1992.0,6.2475,1.0,0.0,0.0,0.0,0.0
422,37.98,8.0,7505.0,5.2699,0.0,1.0,0.0,0.0,0.0
423,34.05,36.0,1243.0,1.0714,1.0,0.0,0.0,0.0,0.0
424,36.77,24.0,4410.0,2.9406,0.0,1.0,0.0,0.0,0.0
425,37.93,13.0,1610.0,8.7059,0.0,1.0,0.0,0.0,0.0
426,37.79,52.0,3610.0,3.2059,0.0,0.0,0.0,1.0,0.0
427,33.92,13.0,8443.0,3.0907,0.0,1.0,0.0,0.0,0.0
428,33.77,20.0,1988.0,2.9414,1.0,0.0,0.0,0.0,0.0
429,33.84,33.0,2291.0,3.9539,1.0,0.0,0.0,0.0,0.0
430,36.97,20.0,2029.0,1.8444,0.0,1.0,0.0,0.0,0.0
431,33.72,11.0,4508.0,10.4498,1.0,0.0,0.0,0.0,0.0
432,33.89,25.0,5896.0,2.6742,1.0,0.0,0.0,0.0,0.0
433,33.83,35.0,1818.0,5.8972,1.0,0.0,0.0,0.0,0.0
434,34.13,4.0,11587.0,4.8283,0.0,1.0,0.0,0.0,0.0
435,33.21,17.0,1246.0,2.2882,0.0,0.0,0.0,0.0,1.0
436,34.07,52.0,2195.0,5.24,1.0,0.0,0.0,0.0,0.0
437,35.33,14.0,4155.0,4.4766,0.0,0.0,0.0,0.0,1.0
438,40.46,16.0,2734.0,2.8085,0.0,1.0,0.0,0.0,0.0
439,39.25,9.0,3415.0,4.3646,0.0,1.0,0.0,0.0,0.0
440,40.48,14.0,2413.0,2.7857,0.0,1.0,0.0,0.0,0.0
441,36.74,14.0,6202.0,1.6073,0.0,1.0,0.0,0.0,0.0
442,33.73,17.0,1063.0,2.1719,1.0,0.0,0.0,0.0,0.0
443,37.43,40.0,3454.0,5.2114,0.0,0.0,0.0,1.0,0.0
444,37.98,35.0,1192.0,4.9219,0.0,1.0,0.0,0.0,0.0
445,34.43,30.0,1273.0,2.5104,1.0,0.0,0.0,0.0,0.0
446,33.59,11.0,8039.0,4.1678,1.0,0.0,0.0,0.0,0.0
447,33.78,24.0,3409.0,1.7303,0.0,1.0,0.0,0.0,0.0
448,36.97,44.0,594.0,1.1552,0.0,0.0,0.0,0.0,1.0
449,38.03,12.0,2707.0,4.9861,0.0,1.0,0.0,0.0,0.0
450,40.56,17.0,1712.0,3.9375,0.0,1.0,0.0,0.0,0.0
451,35.54,11.0,1751.0,5.0762,0.0,1.0,0.0,0.0,0.0
452,34.11,52.0,1803.0,4.5781,1.0,0.0,0.0,0.0,0.0
453,39.3,19.0,1629.0,1.7463,0.0,1.0,0.0,0.0,0.0
454,33.93,36.0,2210.0,2.1715,1.0,0.0,0.0,0.0,0.0
455,34.07,34.0,1409.0,3.3977,1.0,0.0,0.0,0.0,0.0
456,34.06,52.0,1311.0,3.4812,1.0,0.0,0.0,0.0,0.0
457,32.7,42.0,2002.0,1.5057,0.0,0.0,0.0,0.0,1.0
458,38.37,26.0,2056.0,2.7051,0.0,1.0,0.0,0.0,0.0
459,37.23,27.0,4866.0,7.3843,1.0,0.0,0.0,0.0,0.0
460,37.53,18.0,1746.0,3.256,0.0,0.0,0.0,1.0,0.0
461,33.74,16.0,1243.0,2.7632,1.0,0.0,0.0,0.0,0.0
462,33.96,44.0,1877.0,6.8197,1.0,0.0,0.0,0.0,0.0
463,38.69,47.0,1697.0,3.4559,0.0,1.0,0.0,0.0,0.0
464,34.02,42.0,2043.0,3.5,1.0,0.0,0.0,0.0,0.0
465,37.79,52.0,3598.0,2.9871,0.0,0.0,0.0,1.0,0.0
466,33.93,42.0,763.0,2.0486,1.0,0.0,0.0,0.0,0.0
467,33.8,8.0,1115.0,3.1392,1.0,0.0,0.0,0.0,0.0
468,37.7,41.0,3495.0,2.679,0.0,0.0,0.0,1.0,0.0
469,36.72,31.0,843.0,2.6875,0.0,1.0,0.0,0.0,0.0
470,37.6,30.0,2110.0,2.3173,0.0,1.0,0.0,0.0,0.0
471,32.73,28.0,3109.0,3.5789,0.0,0.0,0.0,0.0,1.0
472,34.13,29.0,1494.0,2.125,0.0,1.0,0.0,0.0,0.0
473,38.35,16.0,1328.0,5.0366,1.0,0.0,0.0,0.0,0.0
474,35.82,20.0,4642.0,2.3937,0.0,1.0,0.0,0.0,0.0
475,32.62,27.0,1710.0,4.6793,0.0,0.0,0.0,0.0,1.0
476,34.19,26.0,1582.0,10.0595,1.0,0.0,0.0,0.0,0.0
477,33.76,32.0,2053.0,5.5654,1.0,0.0,0.0,0.0,0.0
478,33.8,36.0,1257.0,5.3701,1.0,0.0,0.0,0.0,0.0
479,34.16,22.0,4982.0,3.7105,1.0,0.0,0.0,0.0,0.0
480,37.67,42.0,2274.0,5.1205,0.0,0.0,0.0,0.0,1.0
481,33.83,19.0,4526.0,4.6681,1.0,0.0,0.0,0.0,0.0
482,40.54,52.0,1820.0,3.0147,0.0,0.0,0.0,0.0,1.0
483,37.3,29.0,3429.0,7.218,1.0,0.0,0.0,0.0,0.0
484,37.87,52.0,589.0,3.5156,0.0,0.0,0.0,1.0,0.0
485,33.99,43.0,2657.0,4.1375,1.0,0.0,0.0,0.0,0.0
486,38.15,14.0,2259.0,6.4092,1.0,0.0,0.0,0.0,0.0
487,40.62,9.0,4794.0,3.1439,0.0,1.0,0.0,0.0,0.0
488,33.81,37.0,1798.0,4.2143,1.0,0.0,0.0,0.0,0.0
489,34.17,21.0,2520.0,2.712,0.0,1.0,0.0,0.0,0.0
490,36.95,16.0,3222.0,4.1544,0.0,1.0,0.0,0.0,0.0
491,37.65,5.0,3096.0,4.5701,0.0,1.0,0.0,0.0,0.0
492,36.72,18.0,1284.0,4.5375,0.0,1.0,0.0,0.0,0.0
493,37.93,19.0,1334.0,1.7865,0.0,0.0,0.0,1.0,0.0
494,37.91,52.0,1972.0,7.1924,0.0,0.0,0.0,1.0,0.0
495,37.92,26.0,5077.0,7.4713,0.0,0.0,0.0,1.0,0.0
496,37.39,5.0,8745.0,4.7685,1.0,0.0,0.0,0.0,0.0
497,37.27,28.0,1481.0,5.2088,1.0,0.0,0.0,0.0,0.0
498,34.05,36.0,1359.0,2.7955,1.0,0.0,0.0,0.0,0.0
499,34.0,35.0,684.0,2.8393,1.0,0.0,0.0,0.0,0.0
500,36.86,20.0,1676.0,4.0,0.0,1.0,0.0,0.0,0.0
501,37.78,52.0,464.0,1.6125,0.0,0.0,0.0,1.0,0.0
502,34.12,33.0,1788.0,2.6629,1.0,0.0,0.0,0.0,0.0
503,40.19,29.0,1912.0,3.7,0.0,1.0,0.0,0.0,0.0
504,39.75,11.0,7212.0,3.1125,0.0,1.0,0.0,0.0,0.0
505,34.06,47.0,1390.0,1.468,1.0,0.0,0.0,0.0,0.0
506,34.03,52.0,1274.0,2.1905,1.0,0.0,0.0,0.0,0.0
507,33.9,34.0,2462.0,1.641,1.0,0.0,0.0,0.0,0.0
508,34.0,17.0,3583.0,2.6979,0.0,1.0,0.0,0.0,0.0
509,32.83,17.0,4234.0,3.6445,1.0,0.0,0.0,0.0,0.0
510,35.32,12.0,3522.0,3.3958,0.0,0.0,0.0,0.0,1.0
511,34.04,45.0,1711.0,9.1078,1.0,0.0,0.0,0.0,0.0
512,38.67,38.0,2948.0,4.0556,0.0,1.0,0.0,0.0,0.0
513,33.87,40.0,1679.0,6.435,1.0,0.0,0.0,0.0,0.0
514,37.45,18.0,4900.0,6.6176,1.0,0.0,0.0,0.0,0.0
515,37.02,22.0,1903.0,2.9559,1.0,0.0,0.0,0.0,0.0
516,38.69,31.0,2547.0,2.6774,0.0,1.0,0.0,0.0,0.0
517,33.86,31.0,2943.0,3.7091,1.0,0.0,0.0,0.0,0.0
518,33.74,25.0,1393.0,5.4485,1.0,0.0,0.0,0.0,0.0
519,32.75,35.0,2144.0,3.0938,0.0,0.0,0.0,0.0,1.0
520,39.18,23.0,2550.0,3.6607,0.0,1.0,0.0,0.0,0.0
521,34.13,39.0,2485.0,6.0878,0.0,1.0,0.0,0.0,0.0
522,37.72,46.0,1836.0,5.9114,0.0,0.0,0.0,0.0,1.0
523,41.35,16.0,2843.0,2.5074,0.0,1.0,0.0,0.0,0.0
524,34.07,34.0,4055.0,3.8586,0.0,1.0,0.0,0.0,0.0
525,33.2,26.0,2447.0,3.2917,0.0,0.0,0.0,0.0,1.0
526,34.27,44.0,706.0,3.0089,0.0,0.0,0.0,0.0,1.0
527,36.8,9.0,3712.0,6.011,0.0,1.0,0.0,0.0,0.0
528,38.61,34.0,172.0,2.6442,0.0,1.0,0.0,0.0,0.0
529,34.98,21.0,2725.0,3.6639,1.0,0.0,0.0,0.0,0.0
530,34.09,31.0,3073.0,3.5,0.0,1.0,0.0,0.0,0.0
531,34.26,26.0,1788.0,2.1062,1.0,0.0,0.0,0.0,0.0
532,33.72,36.0,1910.0,3.89,1.0,0.0,0.0,0.0,0.0
533,36.84,12.0,2272.0,8.9669,0.0,1.0,0.0,0.0,0.0
534,38.65,34.0,825.0,3.1858,0.0,1.0,0.0,0.0,0.0
535,37.76,40.0,1685.0,1.8426,0.0,0.0,0.0,1.0,0.0
536,34.69,5.0,9076.0,4.875,0.0,1.0,0.0,0.0,0.0
537,33.94,39.0,1215.0,1.7212,1.0,0.0,0.0,0.0,0.0
538,33.79,35.0,2356.0,4.1115,1.0,0.0,0.0,0.0,0.0
539,36.64,30.0,1694.0,2.2466,0.0,1.0,0.0,0.0,0.0
540,38.54,36.0,1825.0,1.5292,0.0,1.0,0.0,0.0,0.0
541,33.93,31.0,2191.0,2.6776,0.0,1.0,0.0,0.0,0.0
542,37.48,45.0,2743.0,7.1621,0.0,0.0,0.0,0.0,1.0
543,33.61,40.0,2790.0,4.8,1.0,0.0,0.0,0.0,0.0
544,38.91,17.0,2732.0,1.9851,0.0,1.0,0.0,0.0,0.0
545,37.33,52.0,2125.0,5.2831,1.0,0.0,0.0,0.0,0.0
546,33.87,44.0,1832.0,4.0658,1.0,0.0,0.0,0.0,0.0
547,37.29,16.0,749.0,1.2054,0.0,1.0,0.0,0.0,0.0
548,39.05,12.0,1875.0,3.9185,0.0,1.0,0.0,0.0,0.0
549,38.82,5.0,12259.0,5.4498,0.0,1.0,0.0,0.0,0.0
550,34.18,43.0,1708.0,6.207,1.0,0.0,0.0,0.0,0.0
551,34.2,26.0,2027.0,2.8974,1.0,0.0,0.0,0.0,0.0
552,32.74,44.0,1488.0,4.0862,0.0,0.0,0.0,0.0,1.0
553,37.45,16.0,2952.0,5.6063,1.0,0.0,0.0,0.0,0.0
554,38.57,33.0,1530.0,5.1005,1.0,0.0,0.0,0.0,0.0
555,37.64,36.0,1180.0,5.2838,0.0,0.0,0.0,1.0,0.0
556,37.8,52.0,888.0,2.1944,0.0,0.0,0.0,1.0,0.0
557,33.77,25.0,4405.0,3.0503,0.0,0.0,0.0,0.0,1.0
558,36.97,52.0,1901.0,3.8259,0.0,0.0,0.0,0.0,1.0
559,32.99,17.0,1697.0,4.3523,0.0,1.0,0.0,0.0,0.0
560,34.19,48.0,2539.0,4.7269,0.0,1.0,0.0,0.0,0.0
561,37.58,52.0,3084.0,5.0756,0.0,0.0,0.0,0.0,1.0
562,33.94,40.0,1092.0,5.1165,1.0,0.0,0.0,0.0,0.0
563,37.91,36.0,1954.0,1.125,0.0,0.0,0.0,1.0,0.0
564,36.55,39.0,5468.0,5.7248,0.0,0.0,0.0,0.0,1.0
565,33.57,20.0,1454.0,1.925,0.0,1.0,0.0,0.0,0.0
566,34.02,28.0,5109.0,3.3266,1.0,0.0,0.0,0.0,0.0
567,37.1,23.0,1708.0,6.4517,1.0,0.0,0.0,0.0,0.0
568,32.76,37.0,2979.0,3.7368,0.0,0.0,0.0,0.0,1.0
569,33.98,27.0,2275.0,6.2217,1.0,0.0,0.0,0.0,0.0
570,33.05,28.0,1146.0,3.1667,0.0,0.0,0.0,0.0,1.0
571,37.31,20.0,4379.0,3.7652,0.0,1.0,0.0,0.0,0.0
572,34.01,44.0,4032.0,2.4934,1.0,0.0,0.0,0.0,0.0
573,34.2,19.0,3666.0,2.9688,1.0,0.0,0.0,0.0,0.0
574,38.34,22.0,1249.0,2.6033,1.0,0.0,0.0,0.0,0.0
575,40.73,21.0,5694.0,3.5363,0.0,0.0,0.0,0.0,1.0
576,34.01,39.0,711.0,4.2813,1.0,0.0,0.0,0.0,0.0
577,34.05,36.0,2910.0,1.9029,0.0,1.0,0.0,0.0,0.0
578,34.18,44.0,477.0,3.3906,1.0,0.0,0.0,0.0,0.0
579,38.22,28.0,2593.0,3.3929,0.0,1.0,0.0,0.0,0.0
580,34.01,15.0,1386.0,3.6415,0.0,1.0,0.0,0.0,0.0
581,38.63,30.0,2930.0,2.7813,0.0,1.0,0.0,0.0,0.0
582,37.62,26.0,3507.0,6.7206,0.0,0.0,0.0,0.0,1.0
583,33.12,12.0,961.0,0.813,1.0,0.0,0.0,0.0,0.0
584,36.54,30.0,1408.0,1.7165,0.0,1.0,0.0,0.0,0.0
585,32.72,24.0,1232.0,1.0391,0.0,0.0,0.0,0.0,1.0
586,37.38,15.0,4430.0,4.5533,1.0,0.0,0.0,0.0,0.0
587,34.18,22.0,2052.0,2.6364,1.0,0.0,0.0,0.0,0.0
588,37.29,36.0,969.0,1.5938,0.0,1.0,0.0,0.0,0.0
589,36.47,52.0,1691.0,3.2292,1.0,0.0,0.0,0.0,0.0
590,34.1,28.0,3694.0,3.2813,1.0,0.0,0.0,0.0,0.0
591,33.56,4.0,3289.0,4.6863,1.0,0.0,0.0,0.0,0.0
592,35.27,32.0,444.0,1.1528,0.0,1.0,0.0,0.0,0.0
593,33.49,15.0,2782.0,2.1935,1.0,0.0,0.0,0.0,0.0
594,37.35,46.0,1448.0,2.4968,1.0,0.0,0.0,0.0,0.0
595,34.0,26.0,797.0,6.8758,1.0,0.0,0.0,0.0,0.0
596,37.34,40.0,2277.0,3.0089,1.0,0.0,0.0,0.0,0.0
597,34.03,25.0,3442.0,3.0574,1.0,0.0,0.0,0.0,0.0
598,34.98,26.0,3606.0,2.6587,0.0,1.0,0.0,0.0,0.0
599,41.75,11.0,3159.0,2.4805,0.0,0.0,0.0,0.0,1.0
600,34.27,42.0,918.0,4.0069,0.0,0.0,0.0,0.0,1.0
601,33.67,15.0,1010.0,2.5197,1.0,0.0,0.0,0.0,0.0
602,33.05,15.0,1985.0,4.125,0.0,1.0,0.0,0.0,0.0
603,38.58,52.0,1000.0,1.4375,0.0,1.0,0.0,0.0,0.0
604,34.14,36.0,1813.0,1.9125,1.0,0.0,0.0,0.0,0.0
605,32.82,12.0,5535.0,2.5949,1.0,0.0,0.0,0.0,0.0
606,37.0,11.0,3761.0,3.4598,0.0,1.0,0.0,0.0,0.0
607,38.0,14.0,2677.0,6.0497,0.0,1.0,0.0,0.0,0.0
608,41.79,34.0,1355.0,2.0903,0.0,1.0,0.0,0.0,0.0
609,37.84,52.0,3529.0,5.1773,0.0,0.0,0.0,1.0,0.0
610,37.34,33.0,993.0,2.4286,0.0,1.0,0.0,0.0,0.0
611,34.03,32.0,3851.0,4.5208,1.0,0.0,0.0,0.0,0.0
612,37.32,13.0,2109.0,2.3099,0.0,1.0,0.0,0.0,0.0
613,32.6,20.0,8052.0,4.2241,0.0,0.0,0.0,0.0,1.0
614,34.08,41.0,1359.0,2.5208,0.0,1.0,0.0,0.0,0.0
615,38.75,11.0,4552.0,4.3962,0.0,1.0,0.0,0.0,0.0
616,34.1,5.0,4937.0,2.5272,0.0,1.0,0.0,0.0,0.0
617,37.53,26.0,2506.0,5.4299,1.0,0.0,0.0,0.0,0.0
618,32.95,17.0,3039.0,3.9531,1.0,0.0,0.0,0.0,0.0
619,33.04,13.0,4595.0,7.7684,1.0,0.0,0.0,0.0,0.0
620,34.1,33.0,1904.0,3.6227,0.0,1.0,0.0,0.0,0.0
621,37.87,14.0,3056.0,8.4352,0.0,0.0,0.0,1.0,0.0
622,37.76,20.0,570.0,2.2024,0.0,1.0,0.0,0.0,0.0
623,37.96,10.0,2554.0,2.1094,0.0,1.0,0.0,0.0,0.0
624,32.67,28.0,2758.0,2.3814,0.0,0.0,0.0,0.0,1.0
625,34.11,39.0,1504.0,4.625,0.0,1.0,0.0,0.0,0.0
626,33.91,31.0,2583.0,3.5234,1.0,0.0,0.0,0.0,0.0
627,38.69,29.0,2103.0,3.0833,0.0,1.0,0.0,0.0,0.0
628,36.71,24.0,4195.0,4.3451,1.0,0.0,0.0,0.0,0.0
629,34.09,14.0,3032.0,2.2,1.0,0.0,0.0,0.0,0.0
630,33.89,25.0,2999.0,5.6973,0.0,1.0,0.0,0.0,0.0
631,40.9,24.0,2237.0,1.7538,0.0,1.0,0.0,0.0,0.0
632,38.48,16.0,2724.0,2.825,1.0,0.0,0.0,0.0,0.0
633,34.11,30.0,3082.0,4.1411,1.0,0.0,0.0,0.0,0.0
634,37.89,27.0,744.0,2.7411,0.0,0.0,0.0,1.0,0.0
635,33.95,24.0,6662.0,3.1104,1.0,0.0,0.0,0.0,0.0
636,34.11,52.0,3367.0,5.2292,1.0,0.0,0.0,0.0,0.0
637,33.95,30.0,2661.0,3.0519,1.0,0.0,0.0,0.0,0.0
638,33.97,40.0,1166.0,1.95,0.0,1.0,0.0,0.0,0.0
639,33.97,36.0,1678.0,3.5481,1.0,0.0,0.0,0.0,0.0
640,33.03,16.0,87.0,4.3571,1.0,0.0,0.0,0.0,0.0
641,35.26,24.0,1341.0,4.0,0.0,1.0,0.0,0.0,0.0
642,34.11,39.0,1148.0,2.2167,1.0,0.0,0.0,0.0,0.0
643,33.03,14.0,5180.0,4.5,1.0,0.0,0.0,0.0,0.0
644,37.92,43.0,2116.0,4.1587,0.0,0.0,0.0,1.0,0.0
645,38.4,28.0,2024.0,4.7833,0.0,1.0,0.0,0.0,0.0
646,34.02,36.0,2043.0,8.4331,0.0,0.0,0.0,0.0,1.0
647,34.95,8.0,1885.0,5.0206,1.0,0.0,0.0,0.0,0.0
648,39.13,41.0,1317.0,1.6719,0.0,1.0,0.0,0.0,0.0
649,36.32,40.0,1178.0,2.6477,0.0,1.0,0.0,0.0,0.0
650,33.84,25.0,1106.0,5.3307,1.0,0.0,0.0,0.0,0.0
651,33.8,33.0,2685.0,5.0261,1.0,0.0,0.0,0.0,0.0
652,34.03,31.0,2206.0,1.9531,1.0,0.0,0.0,0.0,0.0
653,38.51,20.0,6132.0,3.1607,0.0,1.0,0.0,0.0,0.0
654,38.1,38.0,931.0,3.0221,0.0,0.0,0.0,1.0,0.0
655,37.55,18.0,1802.0,3.1641,0.0,1.0,0.0,0.0,0.0
656,38.2,16.0,3120.0,2.0472,0.0,1.0,0.0,0.0,0.0
657,33.95,44.0,2131.0,5.0912,1.0,0.0,0.0,0.0,0.0
658,33.67,42.0,1297.0,5.3074,0.0,0.0,0.0,0.0,1.0
659,34.02,35.0,661.0,2.8977,1.0,0.0,0.0,0.0,0.0
660,37.8,52.0,2892.0,3.5746,0.0,0.0,0.0,1.0,0.0
661,34.15,29.0,917.0,3.4612,1.0,0.0,0.0,0.0,0.0
662,33.99,26.0,2296.0,2.5395,1.0,0.0,0.0,0.0,0.0
663,33.88,17.0,7187.0,6.5901,1.0,0.0,0.0,0.0,0.0
664,37.71,35.0,2211.0,5.4639,0.0,0.0,0.0,1.0,0.0
665,36.85,22.0,2442.0,3.1563,0.0,0.0,0.0,0.0,1.0
666,37.3,16.0,906.0,4.8173,1.0,0.0,0.0,0.0,0.0
667,33.78,52.0,1180.0,1.5603,0.0,0.0,0.0,0.0,1.0
668,38.44,52.0,188.0,0.9437,1.0,0.0,0.0,0.0,0.0
669,36.04,39.0,915.0,1.8894,0.0,1.0,0.0,0.0,0.0
670,34.28,10.0,7665.0,10.8805,1.0,0.0,0.0,0.0,0.0
671,36.89,18.0,2774.0,5.368,0.0,0.0,0.0,0.0,1.0
672,39.67,22.0,2124.0,2.1793,0.0,1.0,0.0,0.0,0.0
673,34.97,18.0,1932.0,4.125,1.0,0.0,0.0,0.0,0.0
674,36.4,39.0,1730.0,2.6648,0.0,1.0,0.0,0.0,0.0
675,39.51,24.0,1865.0,1.6389,0.0,1.0,0.0,0.0,0.0
676,37.9,25.0,5869.0,2.6998,0.0,0.0,0.0,1.0,0.0
677,33.92,17.0,2936.0,5.4617,1.0,0.0,0.0,0.0,0.0
678,34.04,36.0,2242.0,3.4464,0.0,1.0,0.0,0.0,0.0
679,40.64,14.0,3099.0,4.0132,0.0,1.0,0.0,0.0,0.0
680,35.32,26.0,875.0,0.9288,0.0,1.0,0.0,0.0,0.0
681,37.75,44.0,6848.0,2.8679,0.0,0.0,0.0,1.0,0.0
682,34.43,27.0,5509.0,3.8456,1.0,0.0,0.0,0.0,0.0
683,37.48,39.0,2427.0,5.9629,0.0,0.0,0.0,1.0,0.0
684,37.58,52.0,2495.0,4.0855,0.0,0.0,0.0,0.0,1.0
685,38.61,33.0,1591.0,1.0467,0.0,1.0,0.0,0.0,0.0
686,37.94,30.0,1260.0,2.892,0.0,0.0,0.0,1.0,0.0
687,38.41,19.0,686.0,3.9306,0.0,1.0,0.0,0.0,0.0
688,34.12,52.0,3410.0,4.15,1.0,0.0,0.0,0.0,0.0
689,36.54,33.0,1470.0,1.8163,0.0,1.0,0.0,0.0,0.0
690,34.05,32.0,1880.0,4.7109,1.0,0.0,0.0,0.0,0.0
691,37.7,33.0,4413.0,2.9861,0.0,0.0,0.0,1.0,0.0
692,34.16,30.0,2053.0,3.6546,0.0,0.0,0.0,0.0,1.0
693,34.2,21.0,2979.0,3.5,1.0,0.0,0.0,0.0,0.0
694,33.99,43.0,1257.0,3.7167,1.0,0.0,0.0,0.0,0.0
695,33.88,28.0,3333.0,3.5667,1.0,0.0,0.0,0.0,0.0
